DAY;IRRAD;TMIN;TMAX;VAP;WIND;RAIN;SNOW;;;;;;;;
01.05.2018;6710000.0;2.3;11.0;7.9;8.5;0.16999999999999998;;;6710000.0;2.3;11.0;7.9;8.5;0.16999999999999998;-999
02.05.2018;25340000.0;1.8;17.1;7.9;4.1;0.0;;;25340000.0;1.8;17.1;7.9;4.1;0.0;-999
03.05.2018;19480000.0;2.5;15.8;8.5;3.4;0.0;;;19480000.0;2.5;15.8;8.5;3.4;0.0;-999
04.05.2018;25530000.0;0.9;17.5;7.9;2.4;0.0;;;25530000.0;0.9;17.5;7.9;2.4;0.0;-999
05.05.2018;25950000.0;4.9;20.7;8.0;2.9;0.0;;;25950000.0;4.9;20.7;8.0;2.9;0.0;-999
06.05.2018;26670000.0;7.0;24.0;10.5;3.1;0.0;;;26670000.0;7.0;24.0;10.5;3.1;0.0;-999
07.05.2018;27100000.0;9.4;24.7;10.5;3.6;0.0;;;27100000.0;9.4;24.7;10.5;3.6;0.0;-999
08.05.2018;26810000.0;9.8;25.2;10.9;4.5;0.0;;;26810000.0;9.8;25.2;10.9;4.5;0.0;-999
09.05.2018;24690000.0;12.4;27.2;12.7;3.3;0.0;;;24690000.0;12.4;27.2;12.7;3.3;0.0;-999
10.05.2018;16020000.0;8.5;21.1;13.4;4.6;0.0;;;16020000.0;8.5;21.1;13.4;4.6;0.0;-999
11.05.2018;15710000.0;9.1;18.2;11.2;2.3;0.0;;;15710000.0;9.1;18.2;11.2;2.3;0.0;-999
12.05.2018;20670000.0;12.4;22.5;12.9;4.0;0.0;;;20670000.0;12.4;22.5;12.9;4.0;0.0;-999
13.05.2018;24050000.0;13.4;27.4;16.0;4.0;0.01;;;24050000.0;13.4;27.4;16.0;4.0;0.01;-999
14.05.2018;24270000.0;11.7;27.8;12.1;4.6;0.0;;;24270000.0;11.7;27.8;12.1;4.6;0.0;-999
15.05.2018;21350000.0;12.3;24.2;10.8;3.3;0.01;;;21350000.0;12.3;24.2;10.8;3.3;0.01;-999
16.05.2018;19500000.0;11.0;25.9;13.1;5.2;0.04;;;19500000.0;11.0;25.9;13.1;5.2;0.04;-999
17.05.2018;11250000.0;8.5;13.5;10.0;7.0;0.0;;;11250000.0;8.5;13.5;10.0;7.0;0.0;-999
18.05.2018;15070000.0;4.4;15.9;9.4;4.5;0.0;;;15070000.0;4.4;15.9;9.4;4.5;0.0;-999
19.05.2018;16980000.0;3.9;17.9;10.3;1.5;0.0;;;16980000.0;3.9;17.9;10.3;1.5;0.0;-999
20.05.2018;28560000.0;8.1;23.3;8.4;3.7;0.0;;;28560000.0;8.1;23.3;8.4;3.7;0.0;-999
21.05.2018;28580000.0;8.6;24.5;9.2;4.8;0.0;;;28580000.0;8.6;24.5;9.2;4.8;0.0;-999
22.05.2018;20500000.0;10.1;25.9;10.8;3.9;0.0;;;20500000.0;10.1;25.9;10.8;3.9;0.0;-999
23.05.2018;24380000.0;12.6;25.1;10.6;4.6;0.0;;;24380000.0;12.6;25.1;10.6;4.6;0.0;-999
24.05.2018;26360000.0;12.1;26.1;10.8;5.1;0.0;;;26360000.0;12.1;26.1;10.8;5.1;0.0;-999
25.05.2018;27150000.0;14.8;27.6;11.8;5.5;0.0;;;27150000.0;14.8;27.6;11.8;5.5;0.0;-999
26.05.2018;27230000.0;12.7;28.1;12.3;3.7;0.0;;;27230000.0;12.7;28.1;12.3;3.7;0.0;-999
27.05.2018;27530000.0;13.9;27.5;14.2;3.8;0.27999999999999997;;;27530000.0;13.9;27.5;14.2;3.8;0.27999999999999997;-999
28.05.2018;25910000.0;16.1;30.7;17.0;2.7;0.0;;;25910000.0;16.1;30.7;17.0;2.7;0.0;-999
29.05.2018;24750000.0;18.8;32.3;17.8;4.0;0.01;;;24750000.0;18.8;32.3;17.8;4.0;0.01;-999
30.05.2018;19440000.0;17.7;27.3;19.4;2.0;0.01;;;19440000.0;17.7;27.3;19.4;2.0;0.01;-999
31.05.2018;24380000.0;14.9;30.8;17.8;2.4;0.03;;;24380000.0;14.9;30.8;17.8;2.4;0.03;-999
01.06.2018;17990000.0;16.8;29.1;19.5;2.5;0.0;;;17990000.0;16.8;29.1;19.5;2.5;0.0;-999
02.06.2018;4620000.0;16.5;19.6;18.4;3.7;0.0;;;4620000.0;16.5;19.6;18.4;3.7;0.0;-999
03.06.2018;15460000.0;13.8;24.2;17.4;2.5;0.0;;;15460000.0;13.8;24.2;17.4;2.5;0.0;-999
04.06.2018;8560000.0;13.4;20.1;16.1;3.4;0.0;;;8560000.0;13.4;20.1;16.1;3.4;0.0;-999
05.06.2018;25160000.0;14.0;24.2;13.6;3.3;0.0;;;25160000.0;14.0;24.2;13.6;3.3;0.0;-999
06.06.2018;29710000.0;13.1;27.6;11.5;3.8;0.0;;;29710000.0;13.1;27.6;11.5;3.8;0.0;-999
07.06.2018;29440000.0;14.8;30.4;11.0;3.5;0.0;;;29440000.0;14.8;30.4;11.0;3.5;0.0;-999
08.06.2018;22550000.0;13.7;30.1;13.5;3.1;0.0;;;22550000.0;13.7;30.1;13.5;3.1;0.0;-999
09.06.2018;22940000.0;18.3;31.2;15.6;3.7;0.03;;;22940000.0;18.3;31.2;15.6;3.7;0.03;-999
10.06.2018;13960000.0;15.4;23.7;17.0;4.6;0.26;;;13960000.0;15.4;23.7;17.0;4.6;0.26;-999
11.06.2018;24060000.0;11.7;21.7;12.4;4.2;0.0;;;24060000.0;11.7;21.7;12.4;4.2;0.0;-999
12.06.2018;11530000.0;12.0;19.1;11.5;5.3;0.0;;;11530000.0;12.0;19.1;11.5;5.3;0.0;-999
13.06.2018;12950000.0;8.3;18.3;11.0;4.9;0.0;;;12950000.0;8.3;18.3;11.0;4.9;0.0;-999
14.06.2018;22220000.0;8.1;22.7;12.7;4.3;0.24;;;22220000.0;8.1;22.7;12.7;4.3;0.24;-999
15.06.2018;21770000.0;11.5;23.6;12.5;2.1;0.0;;;21770000.0;11.5;23.6;12.5;2.1;0.0;-999
16.06.2018;20380000.0;14.7;26.2;13.5;3.6;0.16;;;20380000.0;14.7;26.2;13.5;3.6;0.16;-999
17.06.2018;15930000.0;13.0;22.2;13.7;4.1;0.01;;;15930000.0;13.0;22.2;13.7;4.1;0.01;-999
18.06.2018;12750000.0;13.5;22.5;15.1;4.7;0.01;;;12750000.0;13.5;22.5;15.1;4.7;0.01;-999
19.06.2018;11070000.0;12.9;22.5;15.6;4.1;0.04;;;11070000.0;12.9;22.5;15.6;4.1;0.04;-999
20.06.2018;23220000.0;14.4;27.6;16.4;4.1;0.49000000000000005;;;23220000.0;14.4;27.6;16.4;4.1;0.49000000000000005;-999
21.06.2018;17250000.0;9.5;16.7;12.7;6.8;0.9099999999999999;;;17250000.0;9.5;16.7;12.7;6.8;0.9099999999999999;-999
22.06.2018;18000000.0;9.4;18.2;11.0;7.5;0.09;;;18000000.0;9.4;18.2;11.0;7.5;0.09;-999
23.06.2018;11640000.0;9.3;16.3;11.3;7.1;0.01;;;11640000.0;9.3;16.3;11.3;7.1;0.01;-999
24.06.2018;7810000.0;8.9;15.4;13.1;4.7;0.04;;;7810000.0;8.9;15.4;13.1;4.7;0.04;-999
25.06.2018;14050000.0;12.6;20.0;13.5;5.2;0.02;;;14050000.0;12.6;20.0;13.5;5.2;0.02;-999
26.06.2018;15380000.0;12.2;19.8;14.0;3.7;0.0;;;15380000.0;12.2;19.8;14.0;3.7;0.0;-999
27.06.2018;26480000.0;8.7;26.7;13.2;3.3;0.0;;;26480000.0;8.7;26.7;13.2;3.3;0.0;-999
28.06.2018;29600000.0;13.0;27.6;13.9;3.8;0.0;;;29600000.0;13.0;27.6;13.9;3.8;0.0;-999
29.06.2018;29450000.0;10.3;25.7;14.5;4.0;0.0;;;29450000.0;10.3;25.7;14.5;4.0;0.0;-999
30.06.2018;30660000.0;12.9;25.5;10.4;4.5;0.0;;;30660000.0;12.9;25.5;10.4;4.5;0.0;-999
01.07.2018;30690000.0;12.3;24.8;8.9;5.1;0.0;;;30690000.0;12.3;24.8;8.9;5.1;0.0;-999
02.07.2018;30620000.0;10.3;25.3;9.4;4.1;0.0;;;30620000.0;10.3;25.3;9.4;4.1;0.0;-999
03.07.2018;28470000.0;9.3;25.7;12.9;3.3;0.0;;;28470000.0;9.3;25.7;12.9;3.3;0.0;-999
04.07.2018;28340000.0;8.4;27.8;13.4;2.6;0.0;;;28340000.0;8.4;27.8;13.4;2.6;0.0;-999
05.07.2018;27710000.0;13.1;22.9;14.5;4.3;0.0;;;27710000.0;13.1;22.9;14.5;4.3;0.0;-999
06.07.2018;21060000.0;10.5;23.0;13.1;5.5;0.01;;;21060000.0;10.5;23.0;13.1;5.5;0.01;-999
07.07.2018;23630000.0;9.4;22.2;12.5;5.2;0.0;;;23630000.0;9.4;22.2;12.5;5.2;0.0;-999
08.07.2018;28930000.0;11.2;22.9;12.5;5.2;0.0;;;28930000.0;11.2;22.9;12.5;5.2;0.0;-999
09.07.2018;12660000.0;10.2;21.9;13.2;5.3;0.18;;;12660000.0;10.2;21.9;13.2;5.3;0.18;-999
10.07.2018;16160000.0;12.0;19.8;13.2;4.8;0.73;;;16160000.0;12.0;19.8;13.2;4.8;0.73;-999
11.07.2018;7630000.0;9.5;19.8;16.6;3.4;1.1;;;7630000.0;9.5;19.8;16.6;3.4;1.1;-999
12.07.2018;24490000.0;11.9;26.9;16.0;3.6;0.0;;;24490000.0;11.9;26.9;16.0;3.6;0.0;-999
13.07.2018;21190000.0;15.1;23.3;14.6;4.7;0.0;;;21190000.0;15.1;23.3;14.6;4.7;0.0;-999
14.07.2018;22040000.0;11.1;22.2;13.0;3.1;0.0;;;22040000.0;11.1;22.2;13.0;3.1;0.0;-999
15.07.2018;26900000.0;8.3;25.4;13.6;2.5;0.0;;;26900000.0;8.3;25.4;13.6;2.5;0.0;-999
16.07.2018;27150000.0;12.3;27.9;14.6;2.9;0.0;;;27150000.0;12.3;27.9;14.6;2.9;0.0;-999
17.07.2018;23410000.0;12.3;31.5;15.6;2.6;0.0;;;23410000.0;12.3;31.5;15.6;2.6;0.0;-999
18.07.2018;27700000.0;12.2;25.3;13.7;4.8;0.0;;;27700000.0;12.2;25.3;13.7;4.8;0.0;-999
19.07.2018;23790000.0;9.6;26.2;13.1;2.8;0.0;;;23790000.0;9.6;26.2;13.1;2.8;0.0;-999
20.07.2018;25380000.0;14.4;27.6;12.4;3.9;0.0;;;25380000.0;14.4;27.6;12.4;3.9;0.0;-999
21.07.2018;12910000.0;15.0;27.9;13.0;3.2;0.0;;;12910000.0;15.0;27.9;13.0;3.2;0.0;-999
22.07.2018;24230000.0;14.1;27.9;15.4;3.9;0.0;;;24230000.0;14.1;27.9;15.4;3.9;0.0;-999
23.07.2018;26650000.0;12.3;29.6;15.9;2.1;0.0;;;26650000.0;12.3;29.6;15.9;2.1;0.0;-999
24.07.2018;26360000.0;16.6;33.9;17.1;2.0;0.0;;;26360000.0;16.6;33.9;17.1;2.0;0.0;-999
25.07.2018;19010000.0;17.0;33.8;19.4;2.7;0.0;;;19010000.0;17.0;33.8;19.4;2.7;0.0;-999
26.07.2018;25650000.0;20.2;35.2;17.7;3.7;0.0;;;25650000.0;20.2;35.2;17.7;3.7;0.0;-999
27.07.2018;26530000.0;19.9;33.7;16.0;4.1;0.0;;;26530000.0;19.9;33.7;16.0;4.1;0.0;-999
28.07.2018;15560000.0;14.1;32.6;19.4;4.4;0.75;;;15560000.0;14.1;32.6;19.4;4.4;0.75;-999
29.07.2018;21700000.0;12.1;30.3;15.3;3.4;0.0;;;21700000.0;12.1;30.3;15.3;3.4;0.0;-999
30.07.2018;21080000.0;19.0;32.9;17.0;2.0;0.0;;;21080000.0;19.0;32.9;17.0;2.0;0.0;-999
31.07.2018;22680000.0;18.0;34.1;18.6;3.8;0.0;;;22680000.0;18.0;34.1;18.6;3.8;0.0;-999
01.08.2018;21340000.0;14.6;28.1;15.0;3.0;0.0;;;21340000.0;14.6;28.1;15.0;3.0;0.0;-999
02.08.2018;22870000.0;15.4;31.7;15.6;2.5;0.0;;;22870000.0;15.4;31.7;15.6;2.5;0.0;-999
03.08.2018;22140000.0;17.0;33.2;17.3;2.9;0.0;;;22140000.0;17.0;33.2;17.3;2.9;0.0;-999
04.08.2018;23020000.0;17.1;30.0;18.9;3.9;0.0;;;23020000.0;17.1;30.0;18.9;3.9;0.0;-999
05.08.2018;21270000.0;13.8;25.0;14.9;4.3;0.0;;;21270000.0;13.8;25.0;14.9;4.3;0.0;-999
06.08.2018;25500000.0;11.1;31.7;13.9;2.2;0.0;;;25500000.0;11.1;31.7;13.9;2.2;0.0;-999
07.08.2018;23910000.0;16.8;36.3;13.0;2.0;0.0;;;23910000.0;16.8;36.3;13.0;2.0;0.0;-999
08.08.2018;13890000.0;18.0;29.7;17.4;3.9;0.0;;;13890000.0;18.0;29.7;17.4;3.9;0.0;-999
09.08.2018;13030000.0;15.3;29.5;18.7;3.8;0.9;;;13030000.0;15.3;29.5;18.7;3.8;0.9;-999
10.08.2018;20440000.0;13.6;24.2;13.2;6.4;0.13999999999999999;;;20440000.0;13.6;24.2;13.2;6.4;0.13999999999999999;-999
11.08.2018;15450000.0;10.4;20.6;12.9;5.3;0.4;;;15450000.0;10.4;20.6;12.9;5.3;0.4;-999
12.08.2018;13420000.0;9.8;25.2;13.4;2.1;0.0;;;13420000.0;9.8;25.2;13.4;2.1;0.0;-999
13.08.2018;9180000.0;16.3;25.3;15.6;2.7;0.54;;;9180000.0;16.3;25.3;15.6;2.7;0.54;-999
14.08.2018;11080000.0;14.7;23.3;17.4;5.5;0.06;;;11080000.0;14.7;23.3;17.4;5.5;0.06;-999
15.08.2018;12520000.0;14.3;25.2;16.6;3.1;0.0;;;12520000.0;14.3;25.2;16.6;3.1;0.0;-999
16.08.2018;20740000.0;14.7;27.8;16.9;3.9;0.0;;;20740000.0;14.7;27.8;16.9;3.9;0.0;-999
17.08.2018;11610000.0;11.8;22.7;15.6;2.5;0.26;;;11610000.0;11.8;22.7;15.6;2.5;0.26;-999
18.08.2018;21850000.0;8.7;25.2;13.5;3.3;0.0;;;21850000.0;8.7;25.2;13.5;3.3;0.0;-999
19.08.2018;18740000.0;14.3;26.3;15.8;3.8;0.0;;;18740000.0;14.3;26.3;15.8;3.8;0.0;-999
20.08.2018;7410000.0;15.9;22.2;18.0;4.3;0.03;;;7410000.0;15.9;22.2;18.0;4.3;0.03;-999
21.08.2018;20570000.0;14.5;25.7;15.1;1.8;0.0;;;20570000.0;14.5;25.7;15.1;1.8;0.0;-999
22.08.2018;20300000.0;15.8;30.6;14.7;3.4;0.0;;;20300000.0;15.8;30.6;14.7;3.4;0.0;-999
23.08.2018;15510000.0;15.3;26.5;17.8;3.3;0.16;;;15510000.0;15.3;26.5;17.8;3.3;0.16;-999
24.08.2018;14120000.0;9.9;21.0;13.5;5.1;0.51;;;14120000.0;9.9;21.0;13.5;5.1;0.51;-999
25.08.2018;9910000.0;8.5;16.8;11.6;3.9;0.9400000000000001;;;9910000.0;8.5;16.8;11.6;3.9;0.9400000000000001;-999
26.08.2018;20750000.0;7.3;19.9;10.1;3.7;0.01;;;20750000.0;7.3;19.9;10.1;3.7;0.01;-999
27.08.2018;7650000.0;12.9;21.0;14.1;5.5;0.4;;;7650000.0;12.9;21.0;14.1;5.5;0.4;-999
28.08.2018;11370000.0;11.2;21.4;14.0;2.8;0.0;;;11370000.0;11.2;21.4;14.0;2.8;0.0;-999
29.08.2018;18110000.0;11.0;27.3;13.8;3.8;0.8;;;18110000.0;11.0;27.3;13.8;3.8;0.8;-999
30.08.2018;9760000.0;9.4;19.8;14.9;5.7;0.01;;;9760000.0;9.4;19.8;14.9;5.7;0.01;-999
31.08.2018;13690000.0;8.1;19.7;11.2;3.2;0.0;;;13690000.0;8.1;19.7;11.2;3.2;0.0;-999
01.09.2018;14190000.0;7.4;21.4;12.8;3.0;0.0;;;14190000.0;7.4;21.4;12.8;3.0;0.0;-999
02.09.2018;19840000.0;7.4;23.2;13.5;2.8;0.0;;;19840000.0;7.4;23.2;13.5;2.8;0.0;-999
03.09.2018;14740000.0;15.7;27.8;18.0;3.7;0.0;;;14740000.0;15.7;27.8;18.0;3.7;0.0;-999
04.09.2018;17020000.0;14.5;25.4;16.9;3.0;0.0;;;17020000.0;14.5;25.4;16.9;3.0;0.0;-999
05.09.2018;18440000.0;11.9;23.2;15.3;3.4;0.0;;;18440000.0;11.9;23.2;15.3;3.4;0.0;-999
06.09.2018;10200000.0;13.3;25.5;16.3;3.0;0.82;;;10200000.0;13.3;25.5;16.3;3.0;0.82;-999
07.09.2018;10870000.0;9.1;19.0;14.0;4.1;0.05;;;10870000.0;9.1;19.0;14.0;4.1;0.05;-999
08.09.2018;15130000.0;10.7;19.9;11.4;5.4;0.0;;;15130000.0;10.7;19.9;11.4;5.4;0.0;-999
09.09.2018;16560000.0;12.4;23.0;13.0;3.0;0.0;;;16560000.0;12.4;23.0;13.0;3.0;0.0;-999
10.09.2018;9570000.0;14.4;21.7;13.8;3.5;0.0;;;9570000.0;14.4;21.7;13.8;3.5;0.0;-999
11.09.2018;13790000.0;15.1;24.5;15.8;6.3;0.06999999999999999;;;13790000.0;15.1;24.5;15.8;6.3;0.06999999999999999;-999
12.09.2018;4390000.0;11.2;19.9;15.0;2.9;0.16;;;4390000.0;11.2;19.9;15.0;2.9;0.16;-999
13.09.2018;15840000.0;7.6;20.5;12.2;1.5;0.0;;;15840000.0;7.6;20.5;12.2;1.5;0.0;-999
14.09.2018;16870000.0;4.9;20.7;10.8;2.1;0.01;;;16870000.0;4.9;20.7;10.8;2.1;0.01;-999
15.09.2018;9780000.0;8.9;20.4;12.2;4.0;0.0;;;9780000.0;8.9;20.4;12.2;4.0;0.0;-999
16.09.2018;12580000.0;7.2;23.2;11.7;2.5;0.0;;;12580000.0;7.2;23.2;11.7;2.5;0.0;-999
17.09.2018;14390000.0;8.0;25.1;11.5;2.4;0.0;;;14390000.0;8.0;25.1;11.5;2.4;0.0;-999
18.09.2018;16020000.0;12.5;31.8;12.9;4.3;0.0;;;16020000.0;12.5;31.8;12.9;4.3;0.0;-999
19.09.2018;14470000.0;12.5;27.5;14.9;4.4;0.0;;;14470000.0;12.5;27.5;14.9;4.4;0.0;-999
20.09.2018;12230000.0;15.8;26.0;14.5;4.8;0.0;;;12230000.0;15.8;26.0;14.5;4.8;0.0;-999
21.09.2018;6330000.0;8.7;23.4;12.2;7.7;0.54;;;6330000.0;8.7;23.4;12.2;7.7;0.54;-999
22.09.2018;9900000.0;9.3;16.8;11.1;6.7;0.05;;;9900000.0;9.3;16.8;11.1;6.7;0.05;-999
23.09.2018;2970000.0;7.8;12.4;11.3;2.6;1.16;;;2970000.0;7.8;12.4;11.3;2.6;1.16;-999
24.09.2018;10120000.0;4.7;13.5;9.1;5.0;0.76;;;10120000.0;4.7;13.5;9.1;5.0;0.76;-999
25.09.2018;11400000.0;3.7;15.3;9.3;2.5;0.05;;;11400000.0;3.7;15.3;9.3;2.5;0.05;-999
26.09.2018;11990000.0;5.4;18.2;9.7;5.1;0.0;;;11990000.0;5.4;18.2;9.7;5.1;0.0;-999
27.09.2018;13330000.0;9.7;22.2;12.2;3.9;0.01;;;13330000.0;9.7;22.2;12.2;3.9;0.01;-999
28.09.2018;11230000.0;4.0;16.3;9.6;4.6;0.0;;;11230000.0;4.0;16.3;9.6;4.6;0.0;-999
29.09.2018;11730000.0;1.6;15.8;8.4;2.1;0.0;;;11730000.0;1.6;15.8;8.4;2.1;0.0;-999
30.09.2018;10780000.0;1.0;15.8;9.0;2.1;0.0;;;10780000.0;1.0;15.8;9.0;2.1;0.0;-999
01.10.2018;8980000.0;3.4;14.2;9.7;4.3;0.4;;;8980000.0;3.4;14.2;9.7;4.3;0.4;-999
02.10.2018;2750000.0;2.9;13.2;10.3;6.3;0.27999999999999997;;;2750000.0;2.9;13.2;10.3;6.3;0.27999999999999997;-999
03.10.2018;10010000.0;6.6;15.6;9.7;6.2;0.01;;;10010000.0;6.6;15.6;9.7;6.2;0.01;-999
04.10.2018;5140000.0;7.4;15.9;12.7;3.6;0.0;;;5140000.0;7.4;15.9;12.7;3.6;0.0;-999
05.10.2018;12410000.0;7.0;20.7;12.0;2.6;0.0;;;12410000.0;7.0;20.7;12.0;2.6;0.0;-999
06.10.2018;11830000.0;4.3;22.3;12.7;2.1;0.08;;;11830000.0;4.3;22.3;12.7;2.1;0.08;-999
07.10.2018;11230000.0;3.1;14.4;9.2;3.8;0.0;;;11230000.0;3.1;14.4;9.2;3.8;0.0;-999
08.10.2018;10460000.0;1.8;15.6;8.8;1.9;0.0;;;10460000.0;1.8;15.6;8.8;1.9;0.0;-999
09.10.2018;11290000.0;4.3;18.8;9.9;2.2;0.0;;;11290000.0;4.3;18.8;9.9;2.2;0.0;-999
10.10.2018;10770000.0;3.9;22.6;12.3;2.7;0.0;;;10770000.0;3.9;22.6;12.3;2.7;0.0;-999
11.10.2018;11070000.0;12.2;22.3;13.3;3.4;0.0;;;11070000.0;12.2;22.3;13.3;3.4;0.0;-999
12.10.2018;10750000.0;11.1;24.3;14.3;3.2;0.0;;;10750000.0;11.1;24.3;14.3;3.2;0.0;-999
13.10.2018;9910000.0;13.9;27.3;14.3;3.5;0.0;;;9910000.0;13.9;27.3;14.3;3.5;0.0;-999
14.10.2018;10740000.0;11.9;25.8;12.4;3.7;0.0;;;10740000.0;11.9;25.8;12.4;3.7;0.0;-999
15.10.2018;10140000.0;10.4;25.0;12.7;2.1;0.0;;;10140000.0;10.4;25.0;12.7;2.1;0.0;-999
16.10.2018;6790000.0;11.2;23.0;14.8;1.2;0.0;;;6790000.0;11.2;23.0;14.8;1.2;0.0;-999
17.10.2018;;9.9;24.2;14.1;2.1;0.0;;;-999;9.9;24.2;14.1;2.1;0.0;-999
18.10.2018;3070000.0;7.8;14.7;12.2;3.2;0.01;;;3070000.0;7.8;14.7;12.2;3.2;0.01;-999
19.10.2018;8080000.0;2.2;13.8;8.7;1.5;0.0;;;8080000.0;2.2;13.8;8.7;1.5;0.0;-999
20.10.2018;7470000.0;0.0;16.3;9.2;2.4;0.0;;;7470000.0;0.0;16.3;9.2;2.4;0.0;-999
21.10.2018;5370000.0;7.5;15.7;11.4;2.3;0.05;;;5370000.0;7.5;15.7;11.4;2.3;0.05;-999
22.10.2018;7390000.0;3.6;15.0;9.5;4.4;0.0;;;7390000.0;3.6;15.0;9.5;4.4;0.0;-999
23.10.2018;1410000.0;5.5;12.6;11.4;8.7;0.75;;;1410000.0;5.5;12.6;11.4;8.7;0.75;-999
24.10.2018;4080000.0;11.0;12.7;12.5;6.8;0.29;;;4080000.0;11.0;12.7;12.5;6.8;0.29;-999
25.10.2018;;6.3;14.1;11.6;6.0;0.33999999999999997;;;-999;6.3;14.1;11.6;6.0;0.33999999999999997;-999
26.10.2018;1840000.0;5.9;11.5;10.9;5.3;0.22000000000000003;;;1840000.0;5.9;11.5;10.9;5.3;0.22000000000000003;-999
27.10.2018;7920000.0;2.4;10.4;7.7;4.7;0.03;;;7920000.0;2.4;10.4;7.7;4.7;0.03;-999
28.10.2018;5970000.0;0.0;7.3;6.2;5.0;0.0;;;5970000.0;0.0;7.3;6.2;5.0;0.0;-999
29.10.2018;1370000.0;2.5;6.3;7.2;5.5;0.36;;;1370000.0;2.5;6.3;7.2;5.5;0.36;-999
30.10.2018;1450000.0;4.4;9.5;8.5;5.8;0.24;;;1450000.0;4.4;9.5;8.5;5.8;0.24;-999
31.10.2018;6830000.0;7.7;11.6;8.7;5.9;0.02;;;6830000.0;7.7;11.6;8.7;5.9;0.02;-999
01.11.2018;3520000.0;7.1;10.9;9.4;3.0;0.1;;;3520000.0;7.1;10.9;9.4;3.0;0.1;-999
02.11.2018;4400000.0;2.8;12.1;9.9;4.2;0.01;;;4400000.0;2.8;12.1;9.9;4.2;0.01;-999
03.11.2018;7140000.0;-0.6;10.3;7.2;1.8;0.0;;;7140000.0;-0.6;10.3;7.2;1.8;0.0;-999
04.11.2018;2950000.0;-1.0;9.9;8.8;2.1;0.0;;;2950000.0;-1.0;9.9;8.8;2.1;0.0;-999
05.11.2018;1200000.0;9.6;12.1;11.7;3.4;0.0;;;1200000.0;9.6;12.1;11.7;3.4;0.0;-999
06.11.2018;4550000.0;6.8;14.0;11.4;2.3;0.0;;;4550000.0;6.8;14.0;11.4;2.3;0.0;-999
07.11.2018;6400000.0;6.0;16.5;10.7;2.7;0.0;;;6400000.0;6.0;16.5;10.7;2.7;0.0;-999
08.11.2018;6180000.0;0.3;14.1;9.6;2.3;0.32;;;6180000.0;0.3;14.1;9.6;2.3;0.32;-999
09.11.2018;3830000.0;2.4;13.7;10.8;3.6;0.37;;;3830000.0;2.4;13.7;10.8;3.6;0.37;-999
10.11.2018;1750000.0;8.1;13.7;11.3;4.9;0.06;;;1750000.0;8.1;13.7;11.3;4.9;0.06;-999
11.11.2018;2170000.0;8.8;15.0;11.9;4.4;0.29;;;2170000.0;8.8;15.0;11.9;4.4;0.29;-999
12.11.2018;850000.0;7.7;11.7;12.0;2.3;0.11000000000000001;;;850000.0;7.7;11.7;12.0;2.3;0.11000000000000001;-999
13.11.2018;2770000.0;7.1;12.1;10.5;4.7;0.0;;;2770000.0;7.1;12.1;10.5;4.7;0.0;-999
14.11.2018;4630000.0;5.6;12.5;9.8;2.9;0.0;;;4630000.0;5.6;12.5;9.8;2.9;0.0;-999
15.11.2018;2130000.0;0.5;6.2;7.7;2.2;0.0;;;2130000.0;0.5;6.2;7.7;2.2;0.0;-999
16.11.2018;5420000.0;0.9;9.7;7.3;3.5;0.0;;;5420000.0;0.9;9.7;7.3;3.5;0.0;-999
17.11.2018;5390000.0;-0.8;7.6;6.0;4.0;0.0;;;5390000.0;-0.8;7.6;6.0;4.0;0.0;-999
18.11.2018;4590000.0;-2.6;6.2;6.0;3.6;0.01;;;4590000.0;-2.6;6.2;6.0;3.6;0.01;-999
19.11.2018;2260000.0;3.8;6.9;7.1;6.4;0.0;;;2260000.0;3.8;6.9;7.1;6.4;0.0;-999
20.11.2018;980000.0;1.1;4.6;5.7;7.9;0.06999999999999999;;;980000.0;1.1;4.6;5.7;7.9;0.06999999999999999;-999
21.11.2018;1430000.0;1.5;3.2;5.5;5.2;0.0;;;1430000.0;1.5;3.2;5.5;5.2;0.0;-999
22.11.2018;930000.0;0.9;2.5;6.1;4.3;0.0;;;930000.0;0.9;2.5;6.1;4.3;0.0;-999
23.11.2018;1840000.0;2.2;4.0;6.7;3.5;0.0;;;1840000.0;2.2;4.0;6.7;3.5;0.0;-999
24.11.2018;740000.0;1.4;3.5;6.8;3.4;0.02;;;740000.0;1.4;3.5;6.8;3.4;0.02;-999
25.11.2018;770000.0;2.4;5.0;7.3;3.8;0.0;;;770000.0;2.4;5.0;7.3;3.8;0.0;-999
26.11.2018;1990000.0;1.1;5.3;6.6;4.0;0.0;;;1990000.0;1.1;5.3;6.6;4.0;0.0;-999
27.11.2018;3820000.0;-2.4;3.2;5.1;3.4;0.0;;;3820000.0;-2.4;3.2;5.1;3.4;0.0;-999
28.11.2018;2900000.0;-2.5;3.3;4.9;6.4;0.19;;;2900000.0;-2.5;3.3;4.9;6.4;0.19;-999
29.11.2018;960000.0;3.4;8.3;8.3;5.4;0.22999999999999998;;;960000.0;3.4;8.3;8.3;5.4;0.22999999999999998;-999
30.11.2018;2590000.0;4.2;11.3;9.0;3.8;0.0;;;2590000.0;4.2;11.3;9.0;3.8;0.0;-999
01.12.2018;2370000.0;4.0;9.9;8.7;4.0;0.11000000000000001;;;2370000.0;4.0;9.9;8.7;4.0;0.11000000000000001;-999
