STATIONS_ID;MESS_DATUM;QN_592;ATMO_STRAHL;FD_STRAHL;FG_STRAHL;SD_STRAHL;eor
        853;19811213;    1;     -999;     -999;   486.00;    5.8;eor
        853;19811214;    1;     -999;     -999;   186.00;    0.3;eor
        853;19811215;    1;     -999;     -999;   194.00;    0.0;eor
        853;19811216;    1;     -999;     -999;   183.00;    0.0;eor
        853;19811217;    1;     -999;     -999;   462.00;    5.9;eor
        853;19811218;    1;     -999;     -999;   242.00;    0.0;eor
        853;19811219;    1;     -999;     -999;    94.00;    0.0;eor
        853;19811220;    1;     -999;     -999;   366.00;    3.5;eor
        853;19811221;    1;     -999;     -999;   385.00;    1.7;eor
        853;19811222;    1;     -999;     -999;   288.00;    1.2;eor
        853;19811223;    1;     -999;     -999;   175.00;    0.0;eor
        853;19811224;    1;     -999;     -999;   267.00;    1.0;eor
        853;19811225;    1;     -999;     -999;    64.00;    0.0;eor
        853;19811226;    1;     -999;     -999;   144.00;    0.0;eor
        853;19811227;    1;     -999;     -999;   202.00;    0.0;eor
        853;19811228;    1;     -999;     -999;   253.00;    0.3;eor
        853;19811229;    1;     -999;     -999;   197.00;    0.2;eor
        853;19811230;    1;     -999;     -999;   436.00;    4.9;eor
        853;19811231;    1;     -999;     -999;   304.00;    2.0;eor
        853;19820101;    1;     -999;     -999;   323.00;    1.5;eor
        853;19820102;    1;     -999;     -999;   179.00;    0.4;eor
        853;19820103;    1;     -999;     -999;   170.00;    0.0;eor
        853;19820104;    1;     -999;     -999;   111.00;    0.3;eor
        853;19820105;    1;     -999;     -999;   330.00;    3.4;eor
        853;19820106;    1;     -999;     -999;   174.00;    0.9;eor
        853;19820107;    1;     -999;     -999;   278.00;    0.0;eor
        853;19820108;    1;     -999;     -999;   562.00;    5.9;eor
        853;19820109;    1;     -999;     -999;   174.00;    0.0;eor
        853;19820110;    1;     -999;     -999;   566.00;    6.5;eor
        853;19820111;    1;     -999;     -999;   274.00;    0.0;eor
        853;19820112;    1;     -999;     -999;   272.00;    0.0;eor
        853;19820113;    1;     -999;     -999;   412.00;    2.6;eor
        853;19820114;    1;     -999;     -999;   530.00;    6.5;eor
        853;19820115;    1;     -999;     -999;   524.00;    6.9;eor
        853;19820116;    1;     -999;     -999;   558.00;    6.8;eor
        853;19820117;    1;     -999;     -999;   530.00;    7.0;eor
        853;19820118;    1;     -999;     -999;   410.00;    0.3;eor
        853;19820119;    1;     -999;     -999;   549.00;    7.0;eor
        853;19820120;    1;     -999;     -999;   508.00;    5.3;eor
        853;19820121;    1;     -999;     -999;   562.00;    7.1;eor
        853;19820122;    1;     -999;     -999;   181.00;    0.0;eor
        853;19820123;    1;     -999;     -999;   231.00;    0.0;eor
        853;19820124;    1;     -999;     -999;    98.00;    0.0;eor
        853;19820125;    1;     -999;     -999;   405.00;    0.7;eor
        853;19820126;    1;     -999;     -999;   273.00;    0.0;eor
        853;19820127;    1;     -999;     -999;   471.00;    2.2;eor
